date,ticker,qty,order
2013-12-09,XLV,463,SELL
2013-12-09,XLF,47,SELL
2013-12-09,TLT,1079,SELL
2013-12-16,XLE,53,BUY
2013-12-16,XLK,777,SELL
2013-12-16,XLB,723,BUY
2013-12-16,XLP,415,BUY
2013-12-16,XLY,85,BUY
2013-12-16,XLI,110,SELL
2013-12-16,XLV,1562,SELL
2013-12-16,XLF,10,SELL
2013-12-23,XLE,307,SELL
2013-12-23,XLK,287,SELL
2013-12-23,XLB,681,BUY
2013-12-23,XLP,279,SELL
2013-12-23,XLY,538,SELL
2013-12-23,XLI,458,SELL
2013-12-23,XLV,660,SELL
2013-12-23,XLF,288,BUY
2013-12-23,TLT,777,BUY
2013-12-30,XLE,109,BUY
2013-12-30,XLK,775,SELL
2013-12-30,XLB,55,SELL
2013-12-30,XLP,308,BUY
2013-12-30,XLY,26,BUY
2013-12-30,XLI,389,SELL
2013-12-30,XLV,213,SELL
2013-12-30,XLF,275,SELL
2013-12-30,TLT,833,BUY
2014-01-06,XLE,169,BUY
2014-01-06,XLK,456,SELL
2014-01-06,XLB,497,SELL
2014-01-06,XLP,367,SELL
2014-01-06,XLY,156,SELL
2014-01-06,XLI,493,SELL
2014-01-06,XLV,141,SELL
2014-01-06,XLF,1055,BUY
2014-01-06,TLT,579,BUY
2014-01-13,XLE,419,BUY
2014-01-13,XLK,533,SELL
2014-01-13,XLB,283,BUY
2014-01-13,XLP,366,SELL
2014-01-13,XLY,307,SELL
2014-01-13,XLI,607,SELL
2014-01-13,XLV,503,SELL
2014-01-13,XLF,1315,BUY
2014-01-13,TLT,549,BUY
2014-01-20,XLE,103,SELL
2014-01-20,XLK,1063,SELL
2014-01-20,XLB,556,SELL
2014-01-20,XLP,959,SELL
2014-01-20,XLY,331,SELL
2014-01-20,XLI,255,SELL
2014-01-20,XLV,290,SELL
2014-01-20,XLF,392,SELL
2014-01-20,TLT,1901,BUY
2014-01-27,XLE,175,BUY
2014-01-27,XLK,499,SELL
2014-01-27,XLB,842,SELL
2014-01-27,XLP,701,SELL
2014-01-27,XLY,248,BUY
2014-01-27,XLI,193,BUY
2014-01-27,XLV,584,SELL
2014-01-27,XLF,486,SELL
2014-01-27,TLT,905,BUY
2014-02-03,XLE,470,SELL
2014-02-03,XLK,443,BUY
2014-02-03,XLB,301,BUY
2014-02-03,XLP,1260,SELL
2014-02-03,XLY,213,SELL
2014-02-03,XLI,635,BUY
2014-02-03,XLV,338,SELL
2014-02-03,XLF,335,SELL
2014-02-03,TLT,954,BUY
2014-02-10,XLE,299,SELL
2014-02-10,XLK,371,SELL
2014-02-10,XLB,202,SELL
2014-02-10,XLP,274,SELL
2014-02-10,XLY,30,SELL
2014-02-10,XLI,40,SELL
2014-02-10,XLV,99,SELL
2014-02-10,XLF,196,SELL
2014-02-10,TLT,358,BUY
2014-02-17,XLK,50,SELL
2014-02-17,XLB,286,SELL
2014-02-17,XLY,181,SELL
2014-02-17,XLI,820,BUY
2014-02-17,XLV,135,SELL
2014-02-17,XLF,159,SELL
2014-02-17,TLT,313,SELL
2014-02-24,XLE,445,BUY
2014-02-24,XLK,346,BUY
2014-02-24,XLB,25,SELL
2014-02-24,XLP,128,BUY
2014-02-24,XLY,285,SELL
2014-02-24,XLI,13,SELL
2014-02-24,XLV,9,BUY
2014-02-24,XLF,385,SELL
2014-02-24,TLT,468,BUY
2014-03-03,XLE,271,BUY
2014-03-03,XLU,2119,BUY
2014-03-03,XLK,349,SELL
2014-03-03,XLB,225,SELL
2014-03-03,XLP,32,SELL
2014-03-03,XLY,88,SELL
2014-03-03,XLI,272,SELL
2014-03-03,XLV,27,SELL
2014-03-03,XLF,108,BUY
2014-03-03,TLT,425,SELL
2014-03-10,XLE,379,BUY
2014-03-10,XLU,211,SELL
2014-03-10,XLK,478,SELL
2014-03-10,XLB,63,SELL
2014-03-10,XLP,404,BUY
2014-03-10,XLY,400,SELL
2014-03-10,XLI,608,BUY
2014-03-10,XLV,555,SELL
2014-03-10,XLF,492,BUY
2014-03-10,TLT,183,BUY
2014-03-17,XLE,89,SELL
2014-03-17,XLU,295,BUY
2014-03-17,XLK,693,SELL
2014-03-17,XLB,220,SELL
2014-03-17,XLP,406,BUY
2014-03-17,XLY,245,BUY
2014-03-17,XLI,176,SELL
2014-03-17,XLV,212,BUY
2014-03-17,TLT,127,SELL
2014-03-24,XLE,673,SELL
2014-03-24,XLU,232,BUY
2014-03-24,XLK,226,BUY
2014-03-24,XLB,162,SELL
2014-03-24,XLP,168,SELL
2014-03-24,XLY,424,BUY
2014-03-24,XLI,498,SELL
2014-03-24,XLV,601,BUY
2014-03-24,XLF,522,BUY
2014-03-24,TLT,64,SELL
2014-03-31,XLE,170,BUY
2014-03-31,XLU,229,SELL
2014-03-31,XLK,298,SELL
2014-03-31,XLB,235,SELL
2014-03-31,XLP,1,SELL
2014-03-31,XLY,373,BUY
2014-03-31,XLI,211,SELL
2014-03-31,XLV,4,BUY
2014-03-31,XLF,120,SELL
2014-03-31,TLT,1,SELL
2014-04-07,XLE,504,BUY
2014-04-07,XLU,2,BUY
2014-04-07,XLK,39,BUY
2014-04-07,XLB,94,SELL
2014-04-07,XLP,441,SELL
2014-04-07,XLY,16,SELL
2014-04-07,XLI,254,SELL
2014-04-07,XLV,35,SELL
2014-04-07,XLF,218,SELL
2014-04-07,TLT,31,BUY
2014-04-14,XLE,276,SELL
2014-04-14,XLU,418,SELL
2014-04-14,XLK,333,SELL
2014-04-14,XLB,85,SELL
2014-04-14,XLP,349,BUY
2014-04-14,XLY,491,SELL
2014-04-14,XLI,13,SELL
2014-04-14,XLV,10,BUY
2014-04-14,XLF,336,SELL
2014-04-14,TLT,714,BUY
2014-04-21,XLE,183,BUY
2014-04-21,XLU,468,SELL
2014-04-21,XLK,269,SELL
2014-04-21,XLB,71,BUY
2014-04-21,XLP,186,BUY
2014-04-21,XLY,172,BUY
2014-04-21,XLI,265,BUY
2014-04-21,XLV,116,SELL
2014-04-21,XLF,291,SELL
2014-04-21,TLT,176,SELL
2014-04-28,XLE,68,BUY
2014-04-28,XLU,166,BUY
2014-04-28,XLK,45,BUY
2014-04-28,XLB,127,BUY
2014-04-28,XLP,1246,BUY
2014-04-28,XLY,250,SELL
2014-04-28,XLI,159,SELL
2014-04-28,XLV,64,SELL
2014-04-28,XLF,440,SELL
2014-04-28,TLT,404,SELL
2014-05-05,XLE,879,BUY
2014-05-05,XLU,163,BUY
2014-05-05,XLK,100,BUY
2014-05-05,XLB,16,SELL
2014-05-05,XLP,47,BUY
2014-05-05,XLY,355,SELL
2014-05-05,XLI,374,SELL
2014-05-05,XLV,288,BUY
2014-05-05,XLF,125,SELL
2014-05-05,TLT,584,SELL
2014-05-12,XLE,171,SELL
2014-05-12,XLU,595,SELL
2014-05-12,XLK,527,BUY
2014-05-12,XLB,403,SELL
2014-05-12,XLP,462,BUY
2014-05-12,XLY,485,BUY
2014-05-12,XLI,25,SELL
2014-05-12,XLV,293,SELL
2014-05-12,XLF,32,BUY
2014-05-12,TLT,77,BUY
2014-05-19,XLE,168,SELL
2014-05-19,XLU,135,BUY
2014-05-19,XLK,67,BUY
2014-05-19,XLB,15,SELL
2014-05-19,XLP,549,SELL
2014-05-19,XLY,234,BUY
2014-05-19,XLI,1,SELL
2014-05-19,XLV,87,SELL
2014-05-19,XLF,89,BUY
2014-05-19,TLT,29,BUY
2014-05-26,XLE,462,BUY
2014-05-26,XLU,313,BUY
2014-05-26,XLK,42,SELL
2014-05-26,XLB,173,SELL
2014-05-26,XLP,285,SELL
2014-05-26,XLY,92,SELL
2014-05-26,XLI,322,SELL
2014-05-26,XLV,261,BUY
2014-05-26,XLF,25,BUY
2014-05-26,TLT,166,SELL
2014-06-02,XLE,88,SELL
2014-06-02,XLU,137,SELL
2014-06-02,XLK,59,BUY
2014-06-02,XLB,735,BUY
2014-06-02,XLP,105,BUY
2014-06-02,XLY,116,SELL
2014-06-02,XLI,248,SELL
2014-06-02,XLV,52,BUY
2014-06-02,XLF,84,SELL
2014-06-02,TLT,241,SELL
2014-06-09,XLE,112,BUY
2014-06-09,XLU,474,BUY
2014-06-09,XLK,556,SELL
2014-06-09,XLB,10,BUY
2014-06-09,XLP,529,SELL
2014-06-09,XLY,144,BUY
2014-06-09,XLI,166,BUY
2014-06-09,XLV,547,BUY
2014-06-09,XLF,583,BUY
2014-06-09,TLT,388,SELL
2014-06-16,XLE,455,BUY
2014-06-16,XLU,538,SELL
2014-06-16,XLK,685,BUY
2014-06-16,XLB,182,SELL
2014-06-16,XLP,333,SELL
2014-06-16,XLY,601,SELL
2014-06-16,XLI,3,BUY
2014-06-16,XLV,231,BUY
2014-06-16,XLF,325,BUY
2014-06-16,TLT,4,BUY
2014-06-23,XLE,84,BUY
2014-06-23,XLU,310,BUY
2014-06-23,XLK,550,BUY
2014-06-23,XLB,13,SELL
2014-06-23,XLP,30,BUY
2014-06-23,XLY,514,BUY
2014-06-23,XLI,61,SELL
2014-06-23,XLV,414,SELL
2014-06-23,XLF,583,BUY
2014-06-23,TLT,667,SELL
2014-06-30,XLE,503,SELL
2014-06-30,XLU,96,BUY
2014-06-30,XLK,90,BUY
2014-06-30,XLB,91,SELL
2014-06-30,XLP,672,BUY
2014-06-30,XLY,388,SELL
2014-06-30,XLI,49,SELL
2014-06-30,XLV,47,SELL
2014-06-30,XLF,518,BUY
2014-06-30,TLT,264,BUY
2014-07-07,XLE,307,SELL
2014-07-07,XLU,55,SELL
2014-07-07,XLK,125,SELL
2014-07-07,XLB,420,BUY
2014-07-07,XLP,844,BUY
2014-07-07,XLY,80,SELL
2014-07-07,XLI,105,SELL
2014-07-07,XLV,443,BUY
2014-07-07,XLF,354,SELL
2014-07-07,TLT,265,SELL
2014-07-14,XLE,4,SELL
2014-07-14,XLU,867,BUY
2014-07-14,XLK,2,SELL
2014-07-14,XLB,1,BUY
2014-07-14,XLP,110,BUY
2014-07-14,XLY,208,SELL
2014-07-14,XLI,1,SELL
2014-07-14,XLV,123,SELL
2014-07-14,XLF,139,SELL
2014-07-14,TLT,177,SELL
2014-07-21,XLE,372,SELL
2014-07-21,XLU,159,SELL
2014-07-21,XLK,570,SELL
2014-07-21,XLB,542,SELL
2014-07-21,XLP,514,SELL
2014-07-21,XLY,239,SELL
2014-07-21,XLI,29,BUY
2014-07-21,XLV,70,BUY
2014-07-21,XLF,940,BUY
2014-07-21,TLT,884,BUY
2014-07-28,XLE,289,SELL
2014-07-28,XLU,100,BUY
2014-07-28,XLK,393,SELL
2014-07-28,XLB,976,BUY
2014-07-28,XLP,500,BUY
2014-07-28,XLY,20,SELL
2014-07-28,XLI,29,SELL
2014-07-28,XLV,413,SELL
2014-07-28,XLF,87,SELL
2014-07-28,TLT,78,SELL
2014-08-04,XLE,186,SELL
2014-08-04,XLU,377,SELL
2014-08-04,XLK,10,BUY
2014-08-04,XLB,898,SELL
2014-08-04,XLP,1073,SELL
2014-08-04,XLY,713,BUY
2014-08-04,XLI,22,SELL
2014-08-04,XLV,547,BUY
2014-08-04,XLF,42,BUY
2014-08-04,TLT,471,BUY
2014-08-11,XLE,262,SELL
2014-08-11,XLU,444,SELL
2014-08-11,XLK,79,BUY
2014-08-11,XLB,120,SELL
2014-08-11,XLP,107,SELL
2014-08-11,XLY,94,BUY
2014-08-11,XLI,135,SELL
2014-08-11,XLV,314,SELL
2014-08-11,XLF,289,SELL
2014-08-11,TLT,562,BUY
2014-08-18,XLE,832,BUY
2014-08-18,XLU,33,BUY
2014-08-18,XLK,154,BUY
2014-08-18,XLB,582,BUY
2014-08-18,XLP,320,SELL
2014-08-18,XLY,111,SELL
2014-08-18,XLI,227,SELL
2014-08-18,XLV,482,SELL
2014-08-18,XLF,477,BUY
2014-08-18,TLT,596,SELL
2014-08-25,XLE,187,SELL
2014-08-25,XLU,211,SELL
2014-08-25,XLK,578,SELL
2014-08-25,XLB,615,BUY
2014-08-25,XLP,263,SELL
2014-08-25,XLY,641,BUY
2014-08-25,XLI,328,BUY
2014-08-25,XLV,159,SELL
2014-08-25,XLF,749,SELL
2014-08-25,TLT,161,SELL
2014-09-01,XLE,47,BUY
2014-09-01,XLU,255,SELL
2014-09-01,XLK,712,BUY
2014-09-01,XLB,244,SELL
2014-09-01,XLP,463,SELL
2014-09-01,XLY,13,SELL
2014-09-01,XLI,364,BUY
2014-09-01,XLV,80,BUY
2014-09-01,XLF,244,SELL
2014-09-01,TLT,238,SELL
2014-09-08,XLE,311,SELL
2014-09-08,XLU,132,SELL
2014-09-08,XLK,452,SELL
2014-09-08,XLB,162,SELL
2014-09-08,XLP,1174,BUY
2014-09-08,XLY,1210,BUY
2014-09-08,XLI,236,BUY
2014-09-08,XLV,385,SELL
2014-09-08,XLF,549,BUY
2014-09-08,TLT,586,SELL
2014-09-15,XLE,61,BUY
2014-09-15,XLU,81,BUY
2014-09-15,XLK,622,BUY
2014-09-15,XLB,615,SELL
2014-09-15,XLP,70,BUY
2014-09-15,XLY,528,SELL
2014-09-15,XLI,130,SELL
2014-09-15,XLV,5,BUY
2014-09-15,XLF,907,BUY
2014-09-15,TLT,388,BUY
2014-09-22,XLE,381,BUY
2014-09-22,XLU,357,BUY
2014-09-22,XLK,285,BUY
2014-09-22,XLB,21,BUY
2014-09-22,XLP,291,SELL
2014-09-22,XLY,371,SELL
2014-09-22,XLI,201,BUY
2014-09-22,XLV,392,SELL
2014-09-22,XLF,204,BUY
2014-09-22,TLT,170,SELL
2014-09-29,XLE,403,SELL
2014-09-29,XLU,197,SELL
2014-09-29,XLK,197,SELL
2014-09-29,XLB,251,BUY
2014-09-29,XLP,159,SELL
2014-09-29,XLY,445,SELL
2014-09-29,XLI,439,SELL
2014-09-29,XLV,115,SELL
2014-09-29,XLF,656,SELL
2014-09-29,TLT,1069,BUY
2014-10-06,XLE,23,SELL
2014-10-06,XLU,650,BUY
2014-10-06,XLK,540,BUY
2014-10-06,XLB,125,BUY
2014-10-06,XLP,380,BUY
2014-10-06,XLY,79,BUY
2014-10-06,XLI,519,SELL
2014-10-06,XLV,347,SELL
2014-10-06,XLF,59,BUY
2014-10-06,TLT,270,SELL
2014-10-13,XLE,412,SELL
2014-10-13,XLU,435,SELL
2014-10-13,XLK,177,SELL
2014-10-13,XLB,34,BUY
2014-10-13,XLP,10,BUY
2014-10-13,XLY,191,SELL
2014-10-13,XLI,230,SELL
2014-10-13,XLV,36,BUY
2014-10-13,XLF,694,SELL
2014-10-13,TLT,752,BUY
2014-10-20,XLE,326,BUY
2014-10-20,XLU,301,SELL
2014-10-20,XLK,385,SELL
2014-10-20,XLB,76,BUY
2014-10-20,XLP,265,SELL
2014-10-20,XLY,267,SELL
2014-10-20,XLI,13,SELL
2014-10-20,XLV,234,BUY
2014-10-20,XLF,397,SELL
2014-10-20,TLT,131,BUY
2014-10-27,XLE,239,SELL
2014-10-27,XLU,50,BUY
2014-10-27,XLK,204,SELL
2014-10-27,XLB,273,SELL
2014-10-27,XLP,246,SELL
2014-10-27,XLY,232,BUY
2014-10-27,XLI,88,BUY
2014-10-27,XLV,7,BUY
2014-10-27,XLF,169,SELL
2014-10-27,TLT,243,BUY
2014-11-03,XLE,30,SELL
2014-11-03,XLU,133,SELL
2014-11-03,XLK,5,SELL
2014-11-03,XLB,25,BUY
2014-11-03,XLP,17,BUY
2014-11-03,XLY,163,SELL
2014-11-03,XLI,110,BUY
2014-11-03,XLV,136,SELL
2014-11-03,XLF,201,SELL
2014-11-03,TLT,169,BUY
2014-11-10,XLE,297,SELL
2014-11-10,XLU,84,SELL
2014-11-10,XLK,620,SELL
2014-11-10,XLB,57,BUY
2014-11-10,XLP,322,SELL
2014-11-10,XLY,385,BUY
2014-11-10,XLI,193,BUY
2014-11-10,XLV,920,BUY
2014-11-10,XLF,226,SELL
2014-11-10,TLT,375,SELL
2014-11-17,XLE,238,SELL
2014-11-17,XLU,152,BUY
2014-11-17,XLK,17,SELL
2014-11-17,XLB,128,BUY
2014-11-17,XLP,392,BUY
2014-11-17,XLY,15,SELL
2014-11-17,XLI,295,BUY
2014-11-17,XLV,57,BUY
2014-11-17,XLF,227,BUY
2014-11-17,TLT,312,SELL
2014-11-24,XLE,82,BUY
2014-11-24,XLU,417,BUY
2014-11-24,XLK,279,BUY
2014-11-24,XLB,225,SELL
2014-11-24,XLP,1541,BUY
2014-11-24,XLY,564,BUY
2014-11-24,XLI,456,SELL
2014-11-24,XLV,118,SELL
2014-11-24,XLF,870,SELL
2014-11-24,TLT,827,SELL
2014-12-01,XLE,105,BUY
2014-12-01,XLU,106,SELL
2014-12-01,XLK,363,SELL
2014-12-01,XLB,468,BUY
2014-12-01,XLP,227,SELL
2014-12-01,XLY,380,SELL
2014-12-01,XLI,818,BUY
2014-12-01,XLV,127,SELL
2014-12-01,XLF,49,BUY
2014-12-01,TLT,225,SELL
2014-12-08,XLE,33,SELL
2014-12-08,XLU,576,BUY
2014-12-08,XLK,207,SELL
2014-12-08,XLB,114,SELL
2014-12-08,XLP,76,SELL
2014-12-08,XLY,57,BUY
2014-12-08,XLI,14,BUY
2014-12-08,XLV,345,BUY
2014-12-08,XLF,33,BUY
2014-12-08,TLT,317,SELL
2014-12-15,XLE,285,SELL
2014-12-15,XLU,290,SELL
2014-12-15,XLB,51,BUY
2014-12-15,XLP,400,SELL
2014-12-15,XLY,89,SELL
2014-12-15,XLI,103,SELL
2014-12-15,XLV,111,SELL
2014-12-15,XLF,79,SELL
2014-12-15,TLT,395,BUY
2014-12-22,XLU,68,SELL
2014-12-22,XLB,81,BUY
2014-12-22,XLP,140,SELL
2014-12-22,XLY,293,SELL
2014-12-22,XLI,440,BUY
2014-12-22,XLV,252,SELL
2014-12-22,XLF,163,SELL
2014-12-22,TLT,118,SELL
2014-12-29,XLU,150,SELL
2014-12-29,XLB,199,BUY
2014-12-29,XLP,164,BUY
2014-12-29,XLY,3,BUY
2014-12-29,XLI,99,BUY
2014-12-29,XLV,40,BUY
2014-12-29,XLF,265,BUY
2014-12-29,TLT,295,SELL
2015-01-05,XLU,497,SELL
2015-01-05,XLK,96,BUY
2015-01-05,XLB,111,BUY
2015-01-05,XLP,306,BUY
2015-01-05,XLY,46,SELL
2015-01-05,XLI,176,SELL
2015-01-05,XLV,158,SELL
2015-01-05,XLF,153,SELL
2015-01-05,TLT,99,BUY
2015-01-12,XLU,28,BUY
2015-01-12,XLK,108,BUY
2015-01-12,XLB,81,SELL
2015-01-12,XLP,320,SELL
2015-01-12,XLY,163,SELL
2015-01-12,XLI,96,SELL
2015-01-12,XLV,114,SELL
2015-01-12,XLF,32,BUY
2015-01-12,TLT,65,BUY
2015-01-19,XLU,390,BUY
2015-01-19,XLK,265,BUY
2015-01-19,XLB,208,SELL
2015-01-19,XLP,371,SELL
2015-01-19,XLY,118,BUY
2015-01-19,XLI,105,BUY
2015-01-19,XLV,29,BUY
2015-01-19,XLF,40,BUY
2015-01-19,TLT,247,SELL
2015-01-26,XLU,278,BUY
2015-01-26,XLK,313,SELL
2015-01-26,XLB,175,BUY
2015-01-26,XLP,174,SELL
2015-01-26,XLY,317,BUY
2015-01-26,XLI,245,SELL
2015-01-26,XLV,13,SELL
2015-01-26,XLF,124,BUY
2015-01-26,TLT,273,SELL
2015-02-02,XLU,193,SELL
2015-02-02,XLK,77,SELL
2015-02-02,XLB,34,BUY
2015-02-02,XLP,258,SELL
2015-02-02,XLY,85,BUY
2015-02-02,XLI,386,SELL
2015-02-02,XLV,14,BUY
2015-02-02,XLF,13,BUY
2015-02-02,TLT,360,BUY
2015-02-09,XLU,382,SELL
2015-02-09,XLK,126,BUY
2015-02-09,XLB,75,BUY
2015-02-09,XLP,117,SELL
2015-02-09,XLY,140,BUY
2015-02-09,XLI,131,SELL
2015-02-09,XLV,273,SELL
2015-02-09,XLF,1245,BUY
2015-02-09,TLT,103,BUY
2015-02-16,XLU,174,SELL
2015-02-16,XLK,450,BUY
2015-02-16,XLB,204,BUY
2015-02-16,XLP,713,SELL
2015-02-16,XLY,79,BUY
2015-02-16,XLI,189,BUY
2015-02-16,XLV,33,BUY
2015-02-16,XLF,457,SELL
2015-02-16,TLT,177,BUY
2015-02-23,XLU,85,BUY
2015-02-23,XLK,262,BUY
2015-02-23,XLB,231,SELL
2015-02-23,XLP,154,SELL
2015-02-23,XLY,77,BUY
2015-02-23,XLI,255,SELL
2015-02-23,XLV,308,BUY
2015-02-23,XLF,438,BUY
2015-02-23,TLT,122,BUY
2015-03-02,XLU,384,SELL
2015-03-02,XLK,362,BUY
2015-03-02,XLB,424,SELL
2015-03-02,XLP,653,BUY
2015-03-02,XLY,192,SELL
2015-03-02,XLI,50,SELL
2015-03-02,XLV,1144,BUY
2015-03-02,XLF,503,SELL
2015-03-02,TLT,783,SELL
2015-03-09,XLU,616,BUY
2015-03-09,XLK,157,SELL
2015-03-09,XLB,504,BUY
2015-03-09,XLP,670,SELL
2015-03-09,XLY,210,BUY
2015-03-09,XLI,229,SELL
2015-03-09,XLV,39,BUY
2015-03-09,XLF,281,BUY
2015-03-09,TLT,210,SELL
2015-03-16,XLU,137,SELL
2015-03-16,XLK,72,BUY
2015-03-16,XLB,154,SELL
2015-03-16,XLP,142,BUY
2015-03-16,XLY,173,SELL
2015-03-16,XLI,224,SELL
2015-03-16,XLV,30,SELL
2015-03-16,XLF,475,SELL
2015-03-16,TLT,103,BUY
2015-03-23,XLU,176,SELL
2015-03-23,XLK,580,SELL
2015-03-23,XLB,409,BUY
2015-03-23,XLP,202,SELL
2015-03-23,XLY,165,BUY
2015-03-23,XLV,151,SELL
2015-03-23,XLF,113,SELL
2015-03-23,TLT,751,SELL
2015-03-30,XLU,131,SELL
2015-03-30,XLK,309,BUY
2015-03-30,XLB,525,BUY
2015-03-30,XLP,516,BUY
2015-03-30,XLY,610,SELL
2015-03-30,XLV,251,SELL
2015-03-30,XLF,448,BUY
2015-03-30,TLT,60,SELL
2015-04-06,XLU,19,SELL
2015-04-06,XLK,174,SELL
2015-04-06,XLB,480,SELL
2015-04-06,XLP,3,BUY
2015-04-06,XLY,439,BUY
2015-04-06,XLV,37,BUY
2015-04-06,XLF,96,SELL
2015-04-06,TLT,93,SELL
2015-04-13,XLU,133,BUY
2015-04-13,XLK,236,BUY
2015-04-13,XLB,7,BUY
2015-04-13,XLP,490,BUY
2015-04-13,XLY,494,SELL
2015-04-13,XLV,55,BUY
2015-04-13,XLF,12,SELL
2015-04-13,TLT,109,BUY
2015-04-20,XLU,266,SELL
2015-04-20,XLK,260,BUY
2015-04-20,XLB,274,SELL
2015-04-20,XLP,385,BUY
2015-04-20,XLY,71,BUY
2015-04-20,XLV,304,SELL
2015-04-20,XLF,369,BUY
2015-04-20,TLT,19,SELL
2015-04-27,XLU,146,SELL
2015-04-27,XLK,286,SELL
2015-04-27,XLB,597,SELL
2015-04-27,XLP,480,BUY
2015-04-27,XLY,655,SELL
2015-04-27,XLI,342,BUY
2015-04-27,XLV,847,BUY
2015-04-27,XLF,535,BUY
2015-04-27,TLT,114,BUY
2015-05-04,XLU,54,SELL
2015-05-04,XLK,289,BUY
2015-05-04,XLB,845,BUY
2015-05-04,XLP,5,BUY
2015-05-04,XLY,449,SELL
2015-05-04,XLI,342,SELL
2015-05-04,XLV,454,SELL
2015-05-04,XLF,707,BUY
2015-05-04,TLT,237,BUY
2015-05-11,XLU,90,BUY
2015-05-11,XLK,95,SELL
2015-05-11,XLB,201,BUY
2015-05-11,XLP,482,BUY
2015-05-11,XLY,19,SELL
2015-05-11,XLV,33,BUY
2015-05-11,XLF,640,SELL
2015-05-11,TLT,608,SELL
2015-05-18,XLU,42,SELL
2015-05-18,XLK,286,BUY
2015-05-18,XLB,229,SELL
2015-05-18,XLP,416,SELL
2015-05-18,XLY,429,BUY
2015-05-18,XLV,2,SELL
2015-05-18,XLF,306,BUY
2015-05-18,TLT,356,SELL
2015-05-25,XLU,11,BUY
2015-05-25,XLK,71,BUY
2015-05-25,XLB,266,BUY
2015-05-25,XLP,106,SELL
2015-05-25,XLY,148,BUY
2015-05-25,XLV,131,BUY
2015-05-25,XLF,194,BUY
2015-05-25,TLT,243,SELL
2015-06-01,XLU,53,SELL
2015-06-01,XLK,89,SELL
2015-06-01,XLB,213,SELL
2015-06-01,XLP,240,SELL
2015-06-01,XLY,111,BUY
2015-06-01,XLV,78,BUY
2015-06-01,XLF,424,SELL
2015-06-01,TLT,107,BUY
2015-06-08,XLU,173,SELL
2015-06-08,XLK,559,SELL
2015-06-08,XLB,620,BUY
2015-06-08,XLP,1012,SELL
2015-06-08,XLY,641,BUY
2015-06-08,XLV,47,SELL
2015-06-08,XLF,1300,BUY
2015-06-08,TLT,27,BUY
2015-06-15,XLU,399,SELL
2015-06-15,XLK,489,BUY
2015-06-15,XLB,130,SELL
2015-06-15,XLP,924,BUY
2015-06-15,XLY,215,BUY
2015-06-15,XLV,299,SELL
2015-06-15,XLF,637,SELL
2015-06-15,TLT,1065,SELL
2015-06-22,XLK,46,BUY
2015-06-22,XLB,17,SELL
2015-06-22,XLP,938,SELL
2015-06-22,XLY,189,BUY
2015-06-22,XLV,207,BUY
2015-06-22,XLF,369,SELL
2015-06-22,TLT,279,SELL
2015-06-29,XLK,159,SELL
2015-06-29,XLB,857,SELL
2015-06-29,XLP,118,BUY
2015-06-29,XLY,1232,BUY
2015-06-29,XLV,130,SELL
2015-06-29,XLF,118,BUY
2015-06-29,TLT,488,SELL
2015-07-06,XLK,279,BUY
2015-07-06,XLB,306,SELL
2015-07-06,XLP,746,SELL
2015-07-06,XLY,54,BUY
2015-07-06,XLV,127,BUY
2015-07-06,XLF,315,SELL
2015-07-06,TLT,131,BUY
2015-07-13,XLK,111,SELL
2015-07-13,XLB,550,SELL
2015-07-13,XLP,100,SELL
2015-07-13,XLY,142,BUY
2015-07-13,XLV,298,BUY
2015-07-13,XLF,59,BUY
2015-07-13,TLT,217,SELL
2015-07-20,XLK,476,SELL
2015-07-20,XLB,457,BUY
2015-07-20,XLP,91,BUY
2015-07-20,XLY,184,BUY
2015-07-20,XLV,536,BUY
2015-07-20,XLF,616,SELL
2015-07-20,TLT,602,SELL
2015-07-27,XLK,943,BUY
2015-07-27,XLB,735,SELL
2015-07-27,XLP,91,SELL
2015-07-27,XLY,9,SELL
2015-07-27,XLV,376,SELL
2015-07-27,XLF,104,BUY
2015-07-27,TLT,544,BUY
2015-08-03,XLK,1873,SELL
2015-08-03,XLB,552,SELL
2015-08-03,XLY,3533,SELL
2015-08-03,XLV,2326,SELL
2015-08-03,XLF,2507,SELL
2015-08-03,TLT,1128,SELL
2015-08-31,XLU,1217,BUY
2015-08-31,XLK,1226,BUY
2015-08-31,XLY,2822,BUY
2015-08-31,XLV,2770,BUY
2015-08-31,XLF,1822,BUY
2015-08-31,TLT,2055,BUY
2015-09-07,XLU,57,SELL
2015-09-07,XLK,271,SELL
2015-09-07,XLY,147,BUY
2015-09-07,XLV,98,BUY
2015-09-07,XLF,109,BUY
2015-09-07,TLT,47,SELL
2015-09-14,XLU,30,BUY
2015-09-14,XLK,216,SELL
2015-09-14,XLY,76,SELL
2015-09-14,XLV,126,BUY
2015-09-14,XLF,11,SELL
2015-09-14,TLT,273,SELL
2015-09-21,XLU,63,BUY
2015-09-21,XLK,126,BUY
2015-09-21,XLY,247,BUY
2015-09-21,XLV,336,SELL
2015-09-21,XLF,511,BUY
2015-09-21,TLT,179,SELL
2015-09-28,XLU,764,BUY
2015-09-28,XLK,317,SELL
2015-09-28,XLY,422,BUY
2015-09-28,XLV,489,SELL
2015-09-28,XLF,66,BUY
2015-09-28,TLT,73,BUY
2015-10-05,XLU,210,BUY
2015-10-05,XLK,311,SELL
2015-10-05,XLY,262,SELL
2015-10-05,XLV,75,SELL
2015-10-05,XLF,139,SELL
